ListingId;MarketplaceName;InvalidField
b1327479-cc08-42b1-bf3b-ade9850f6d44;AMAZON;listing_price
fda8d777-ae64-4214-b1f5-eeab25c27dbf;AMAZON;listing_status
43a56e6e-ba8f-44f8-8b78-f9e53e21e454;EBAY;owner_email_address
75c5688d-6e83-4820-848c-724856dac8f1;EBAY;owner_email_address
e5fb0f0a-0344-42c5-a534-91686f1de810;AMAZON;listing_status
aac4ca6c-7be7-419d-87dc-1eafca14d4e2;AMAZON;owner_email_address
9f25fcb3-80a9-412d-acfd-3c59dade5247;EBAY;listing_price
9f25fcb3-80a9-412d-acfd-3c59dade5247;EBAY;owner_email_address
e0fc716c-d812-491c-ab7c-c8b2299e9b4b;EBAY;listing_status
e0fc716c-d812-491c-ab7c-c8b2299e9b4b;EBAY;owner_email_address
b1cacf6f-7c0a-4785-a49a-aa6b12b2da49;AMAZON;listing_status
23459138-a22a-49a1-ad98-899146c4632a;EBAY;listing_status
32a2b220-7a63-4085-ae44-4f7d85d9b66c;EBAY;listing_price
32a2b220-7a63-4085-ae44-4f7d85d9b66c;EBAY;listing_status
32a2b220-7a63-4085-ae44-4f7d85d9b66c;EBAY;owner_email_address
b8a459fa-afb0-44f5-a417-f5afcfb302c3;EBAY;listing_status
56690fdd-46c4-44e8-bf78-e4da5b5b74ef;AMAZON;listing_status
5eeb37c2-3e48-4e5f-b8ea-e57f5bdea664;AMAZON;listing_price
5eeb37c2-3e48-4e5f-b8ea-e57f5bdea664;AMAZON;listing_status
bc7ab275-5592-4c15-9fc4-01c3e04c3ee1;EBAY;owner_email_address
856e44d2-4991-4f9d-8d2a-ecc6f273a993;EBAY;listing_status
24a9435b-7fe4-4a0d-9c16-adf44aa9855d;EBAY;listing_price
f7cf1382-53a6-4062-9ea6-1056b1f2bf45;EBAY;listing_status
835f6954-7823-4d88-b839-1e8450b28629;EBAY;listing_status
835f6954-7823-4d88-b839-1e8450b28629;EBAY;owner_email_address
38e5f7f5-9ac5-4a33-897c-4a2f7d17c3eb;AMAZON;listing_status
27707051-6e7c-49b7-a5ff-1e043b23e643;EBAY;listing_status
728383f4-04f3-41a9-8451-107f9a5ff17c;EBAY;listing_status
ebdb2297-0d85-4974-97a2-7547467383fb;EBAY;listing_status
eb54a339-698f-40c4-acc0-6f6ab69418ec;AMAZON;listing_status
b8900297-739d-41f6-bbc1-5af1791b2c38;AMAZON;listing_status
4d4920e6-f70d-4ee9-9730-8d5f83c28651;EBAY;listing_status
9c073779-2dd3-46fb-8977-f32ed9b3eaaf;AMAZON;owner_email_address
1f72a907-b7a3-4fd2-aab6-a77381a24289;EBAY;listing_status
1f72a907-b7a3-4fd2-aab6-a77381a24289;EBAY;owner_email_address
9d30f0a4-63a6-4d81-89aa-b2cbcb0f8191;EBAY;listing_status
63387e96-027d-4848-8cb9-cc70bfcc402a;AMAZON;listing_status
571d341c-c0d4-4582-b64d-d331666e2446;EBAY;listing_price
2d0c5f3a-2c81-49f9-8d54-a22f3f76ea36;EBAY;listing_status
787c1f08-7f10-4366-8db9-ad2dfa02c004;AMAZON;owner_email_address
e7da9c12-a8fb-4f25-8bef-b107766a82d7;EBAY;listing_price
e7da9c12-a8fb-4f25-8bef-b107766a82d7;EBAY;listing_status
92f123a1-9a03-4893-943d-43db6cd4c495;AMAZON;listing_status
ad28aca9-5bdc-4c52-a392-12edbaf08e99;EBAY;owner_email_address
3e20ea13-1cc4-4067-b73c-208786a3e8af;EBAY;listing_status
1751a23b-adef-4517-b2c4-373f44f983e3;AMAZON;listing_price
74fc70b0-84f2-433f-b495-76391a41c15b;EBAY;listing_status
a0d9ca1d-eb63-4219-87f8-8bec6cab4dba;EBAY;owner_email_address
1341d008-d4e9-4ffa-8ab6-bb6660b102c9;EBAY;owner_email_address
8b3f7329-1301-481b-b149-f7264adad841;AMAZON;listing_status
9f37f15d-7f72-4ee2-bd9f-a66f04619319;EBAY;listing_price
5116bb47-8eb4-47be-8aba-e5e7ac275dc3;EBAY;listing_price
4301b064-4211-4026-a8d6-c5f7f7fe6739;EBAY;listing_price
666345e8-a6a4-4bde-a919-a15cb3e8b439;EBAY;owner_email_address
cae6c04c-872a-4572-a4f8-9d1357734ae0;EBAY;listing_status
a891b188-eb47-4339-85ad-36054ae0e78c;AMAZON;listing_price
a891b188-eb47-4339-85ad-36054ae0e78c;AMAZON;listing_status
f4c2ac7f-9b2d-48af-87f5-1a3d11c4d7ec;AMAZON;listing_status
f4c2ac7f-9b2d-48af-87f5-1a3d11c4d7ec;AMAZON;owner_email_address
d548d295-303f-4c1c-ae16-bab808be340b;AMAZON;owner_email_address
c9e2b3c9-1347-43ed-aa8e-667e3613d456;AMAZON;listing_status
61ae73cb-1c25-447a-a08a-33c139e67688;EBAY;owner_email_address
acb2cbf2-3207-4a6a-9307-a7c2058b2067;AMAZON;listing_status
60c30e95-9386-4cf3-8f31-a4d3f632451b;AMAZON;listing_price
60c30e95-9386-4cf3-8f31-a4d3f632451b;AMAZON;owner_email_address
0df82882-057c-4f1a-86e4-896bc5ca54ff;EBAY;listing_status
70e90573-56b6-4068-83b1-a6865ff655d2;EBAY;owner_email_address
eef618a9-cb38-4034-9370-d5947dbf749b;EBAY;owner_email_address
4ee5d714-5413-4872-bd8c-dfd73fe549f9;AMAZON;listing_price
cee6b029-17a1-4e3b-bd39-6d821e6f4644;AMAZON;listing_status
6a8f2c63-edfb-4a18-b9b0-9af1bab8ef03;AMAZON;owner_email_address
5db642ce-d578-40a9-9a2c-ec72bbe0582d;AMAZON;listing_status
8918a8b8-fae0-4325-928f-7a4d8e1b4eb3;EBAY;owner_email_address
f9d3b0e7-5e67-442c-a311-122982a7a99b;AMAZON;listing_price
ec3c0b32-ee95-4333-a594-0a0f47ed8806;AMAZON;owner_email_address
7e721140-2829-4529-9be4-d67f49bd8bdb;AMAZON;listing_status
9720ae60-5aa3-4f77-ba56-a9c72dda5787;AMAZON;listing_status
cf24bb57-034f-46a2-8a7d-dd3ff08f043a;EBAY;owner_email_address
bdfe051a-9f18-423a-8561-562d60981875;EBAY;listing_status
bdfe051a-9f18-423a-8561-562d60981875;EBAY;owner_email_address
cb0bf835-e2a9-4d3e-9b54-1a23c0a0e87c;EBAY;listing_status
cb0bf835-e2a9-4d3e-9b54-1a23c0a0e87c;EBAY;owner_email_address
70c53d2a-816f-425a-9f2a-afde34fee0b1;AMAZON;listing_status
70c53d2a-816f-425a-9f2a-afde34fee0b1;AMAZON;owner_email_address
e171007b-9cc5-485a-a601-4abfc92b119b;EBAY;listing_status
bee3582c-edb7-48fa-9076-59199c2e1975;EBAY;owner_email_address
bb451d88-4982-4b70-bd40-4e765e383933;AMAZON;listing_status
a485ed65-ab68-4f46-9488-5a50910ccc98;EBAY;owner_email_address
37028b8c-953a-4b2a-b46c-68272eb74601;EBAY;owner_email_address
1f160112-273c-460b-881c-805e1140cffe;EBAY;owner_email_address
14795c80-de4d-4ef4-9522-d177383714d5;AMAZON;listing_price
e5f2686e-d2d5-403d-8423-274044593648;EBAY;listing_price
7c9a6cf0-91b0-4271-be30-6268c6b9f8c8;EBAY;owner_email_address
3aa33202-9e13-4101-a1cb-3f756900e4b7;AMAZON;owner_email_address
20aabc54-9e8c-4e65-bf00-7eeb71fd8027;EBAY;listing_status
8225800d-e31f-4130-a646-9d1ad570380e;EBAY;owner_email_address
df52eefb-7047-44b5-a15d-15145bd84107;EBAY;listing_price
df52eefb-7047-44b5-a15d-15145bd84107;EBAY;owner_email_address
98372807-ac37-4c9e-8be9-0e2168846259;EBAY;listing_status
186e57a0-29d6-4806-b8da-0a933d038d45;AMAZON;listing_status
adb4a689-bbed-43cb-a34e-f55fe4e7258b;EBAY;listing_price
adb4a689-bbed-43cb-a34e-f55fe4e7258b;EBAY;listing_status
02bc5b4a-97bc-4b15-b3f3-e317a16b4577;EBAY;listing_price
02bc5b4a-97bc-4b15-b3f3-e317a16b4577;EBAY;owner_email_address
b827af43-3157-4834-80e0-f5ce441f2c7c;EBAY;listing_status
e7b267b6-6277-445d-9a40-c95680877ee4;EBAY;owner_email_address
016c0252-86aa-466d-b57b-04f318bb849f;EBAY;owner_email_address
c37f7042-785f-43c9-874d-16cbdb4f0283;EBAY;owner_email_address
69dc308d-bfca-4c2a-b478-b4fea5862f61;EBAY;listing_status
d19535c9-4c2a-40db-a0a1-9e9af2741675;EBAY;owner_email_address
91517f3f-f848-4c16-ac96-20c661d84acf;AMAZON;owner_email_address
d426d2b7-93cf-452c-b7b7-df327ad3f681;EBAY;owner_email_address
d325aec8-5d8f-4bb4-a986-9a8f77b48161;AMAZON;listing_price
ce8ac012-0108-4e5c-9512-74dc9c6498d3;AMAZON;listing_status
ce8ac012-0108-4e5c-9512-74dc9c6498d3;AMAZON;owner_email_address
f70c72dd-4fc6-4b03-a5a1-77662b6213ef;EBAY;listing_status
2977233a-cd68-49e7-bff7-1371218e856b;EBAY;owner_email_address
eaf2b348-f04a-421c-9f85-c8b91612ab84;EBAY;listing_status
eaf2b348-f04a-421c-9f85-c8b91612ab84;EBAY;owner_email_address
c5b4dec4-b281-4384-8fba-0e184a0c35e2;EBAY;listing_status
54d7f70f-d43b-409e-89bc-3e7f29977e9b;EBAY;listing_price
0f553554-8a19-479f-8b6a-13d7513144e7;EBAY;listing_status
65504e43-6ff7-4928-9961-c331b412eb5b;EBAY;owner_email_address
84fa3ab2-65a4-411d-be8e-e15dc8b8a30c;EBAY;listing_status
4bdc97bc-4102-454f-8434-8af6693f180e;EBAY;listing_status
f6f0f801-675e-4be2-9311-7ae9d93c0342;AMAZON;owner_email_address
794ba3fe-a446-4f39-94b6-481f0d2325b9;AMAZON;listing_status
4b179e28-92aa-4d85-b75b-1e0c4c1e6e2c;EBAY;listing_status
68a0a070-611a-4630-80c4-d46b167aafbc;EBAY;owner_email_address
d9a8c951-f85a-450c-8006-62df0c8fc485;AMAZON;owner_email_address
0bfc3dd2-3f68-433a-9424-1f3d07013fa1;AMAZON;owner_email_address
ce1c7361-c3e5-4d2e-9c4f-724395553cc7;EBAY;listing_status
bade4c70-3267-4be4-9f6f-5f2c7d98c1f5;AMAZON;listing_price
bade4c70-3267-4be4-9f6f-5f2c7d98c1f5;AMAZON;owner_email_address
add84fd0-9a76-43ad-98e8-844bc7037cce;EBAY;listing_status
add84fd0-9a76-43ad-98e8-844bc7037cce;EBAY;owner_email_address
a2d60561-3d40-4df8-a5e9-3edcb8afeae3;AMAZON;listing_status
2fb64a10-48bc-4689-9b30-db6467712fab;AMAZON;listing_status
fdb03709-ffc8-4618-af6e-bfc9e62c0495;EBAY;listing_status
2e178e28-746d-44e9-b930-0fefc3906eee;EBAY;listing_status
a483e168-e5bf-4283-ad23-db898491bedf;EBAY;listing_status
a483e168-e5bf-4283-ad23-db898491bedf;EBAY;owner_email_address
0ea06aa3-0ef3-4ed1-870b-d0fd4107b4cb;EBAY;listing_status
2f549ea1-01f4-444f-98b9-a78b714eb422;EBAY;owner_email_address
109cadce-c09f-44c2-b8ab-4c9f03bf2d82;AMAZON;listing_status
40498753-c290-433b-ba9f-44cbc6676acd;EBAY;listing_status
a95479cb-d8f1-4602-b20c-852a38bf3104;AMAZON;listing_price
a95479cb-d8f1-4602-b20c-852a38bf3104;AMAZON;owner_email_address
016ef701-3171-4d85-9efa-4437449cde36;EBAY;owner_email_address
fe43fec1-91a4-41d8-92ed-7371e1d702f6;AMAZON;listing_status
ad1d730d-c7cb-4806-97cd-8a35f939aff1;AMAZON;owner_email_address
bf30bc7c-8bfb-4aec-9287-ae2a8aa2ee9d;AMAZON;owner_email_address
53678e60-55e1-43bc-b524-07efc8fea95e;AMAZON;owner_email_address
df8ecc4b-24f8-495d-ada1-df0fba231031;EBAY;owner_email_address
1e74839a-5ff7-468a-9462-d0107b7d81f9;AMAZON;listing_status
1e74839a-5ff7-468a-9462-d0107b7d81f9;AMAZON;owner_email_address
0ca94766-5833-4888-b9b3-d08d9c525b74;EBAY;listing_price
0ca94766-5833-4888-b9b3-d08d9c525b74;EBAY;listing_status
4a6cd3fb-d9b4-48da-88aa-6d6673d6f498;AMAZON;owner_email_address
cf394829-6784-4bf7-90fe-e6924df9de9a;AMAZON;listing_status
4148c3c1-5de1-4892-9eb5-75910c0930a9;AMAZON;owner_email_address
6d441ad6-5cba-4a29-8cf5-65666cc50215;AMAZON;listing_status
52c5eb45-0b78-4907-8751-afb89fd2cc30;EBAY;listing_status
d257d084-5817-4fec-8d43-55f38c1243b6;EBAY;listing_price
ea995cf7-d8ca-49cd-b211-5aa10b031f97;AMAZON;listing_price
ea995cf7-d8ca-49cd-b211-5aa10b031f97;AMAZON;listing_status
e9eaec5e-18df-40ef-b211-cdec5f36cc83;EBAY;listing_status
e9eaec5e-18df-40ef-b211-cdec5f36cc83;EBAY;owner_email_address
372164f3-f8d6-435b-baa9-eeb2fd74508e;EBAY;listing_status
ef98bcc9-1027-4374-bb3b-96af1ab09b9e;EBAY;listing_status
acc83965-e20f-4bb8-8010-8a0ba59d3369;EBAY;listing_status
9312613a-360f-4a60-9cc6-6d2c9da3458f;EBAY;listing_status
9312613a-360f-4a60-9cc6-6d2c9da3458f;EBAY;owner_email_address
59228b66-4be8-409a-8338-fe8c673d9be0;EBAY;listing_status
958f8556-e1b4-4041-ab36-fe3ff45ca720;EBAY;listing_status
711f080a-0b0e-4181-8b3a-b8b5390bc8d4;AMAZON;owner_email_address
3fa36b72-79df-4aec-a8e6-e42ee26404fd;AMAZON;owner_email_address
60c18364-3a0a-4036-b42d-07a08c9209c2;EBAY;owner_email_address
39ff74a2-3ab3-458c-8280-50944d2d64e2;AMAZON;listing_price
ab810604-2ef2-44de-9477-66fc96edfadb;EBAY;owner_email_address
ec192a6f-f6d4-4285-82c0-c39219e307f4;EBAY;listing_status
ec192a6f-f6d4-4285-82c0-c39219e307f4;EBAY;owner_email_address
9a100d1c-4836-47db-8a31-111d67bf05a2;EBAY;listing_status
19a76b0c-1ffc-44bb-907f-73752fbeab7c;EBAY;owner_email_address
f60ccccd-caea-4360-90f0-67f5e5945c48;EBAY;owner_email_address
0fb35781-fc17-4fb1-b9e1-f7d6361f2af7;AMAZON;owner_email_address
fa8f2989-8abd-42dc-8fae-0f8004c576df;EBAY;listing_status
22ba5776-a0ce-4b2e-82b3-75e9ba0ef9d4;EBAY;listing_status
ed51fbe8-fec4-4eed-9bbe-159ad6894426;AMAZON;owner_email_address
8a5314d4-2260-4090-89e7-cafd11cd116f;EBAY;listing_price
dae20f37-3796-49b5-930f-e3182046f19b;EBAY;owner_email_address
e3295fc2-bfc7-4a23-a14a-d9e7ee28571f;AMAZON;owner_email_address
53866c66-1429-4093-98fd-95a65ef0d9e0;AMAZON;owner_email_address
8dca2434-a9e7-4abd-9a03-5a6b6c4c1dca;AMAZON;owner_email_address
bcd7ad47-9b21-42db-b758-c2eac5f65e5f;AMAZON;listing_status
24976630-63b9-484c-a012-d1010e6ea297;EBAY;listing_status
24976630-63b9-484c-a012-d1010e6ea297;EBAY;owner_email_address
077b7044-1432-4e42-9f44-d570369b2635;EBAY;listing_status
077b7044-1432-4e42-9f44-d570369b2635;EBAY;owner_email_address
0063a37b-b886-4e60-95a2-329a3a66506b;EBAY;listing_status
cb3e4791-b1c0-4dd5-9cab-73daf29df66c;EBAY;listing_price
cb3e4791-b1c0-4dd5-9cab-73daf29df66c;EBAY;owner_email_address
b4ff22f3-b1d2-406a-a31d-6ec9cc28f933;AMAZON;listing_status
46175e0d-90d6-430e-b136-6ff5b0cd275f;AMAZON;listing_status
02966468-f25e-4003-9ac2-6a899df3ac6e;EBAY;owner_email_address
e04ad90a-aaee-4cce-9adb-ad367b254e49;AMAZON;listing_status
34e7ff07-96c9-42b0-a2d8-29774414e345;AMAZON;listing_status
aa529fc7-fe91-4cbb-a0ef-b1fbfaa7918c;EBAY;owner_email_address
273fca6a-529b-4270-884c-05a4860d94d9;AMAZON;listing_status
273fca6a-529b-4270-884c-05a4860d94d9;AMAZON;owner_email_address
db01e80c-c04c-4855-8998-3966589fda6d;AMAZON;listing_price
db01e80c-c04c-4855-8998-3966589fda6d;AMAZON;owner_email_address
182e1028-87fb-40e6-8b17-4c2f49ad38ad;AMAZON;owner_email_address
2a8a7b65-4e4e-4d7d-a9ef-550c04ab7b24;AMAZON;listing_status
2a8a7b65-4e4e-4d7d-a9ef-550c04ab7b24;AMAZON;owner_email_address
500aae38-f75a-4f5d-878f-cc8b340fc2ae;AMAZON;listing_price
943bc63a-0d52-4e55-a200-787c442aa969;AMAZON;listing_status
6a48d52a-d476-4c10-803d-cc7247e8fd9b;EBAY;listing_status
379cf724-f910-4c04-9806-d933207bd369;AMAZON;listing_status
ad1c3161-b2fe-48a3-aeda-de0aaccf6e5b;AMAZON;owner_email_address
efa26a86-1b1b-4f5c-b7cd-4ddca4cca1d1;AMAZON;listing_price
08018683-0923-4a1d-aa3f-0b9fcf6cadc5;EBAY;listing_price
08018683-0923-4a1d-aa3f-0b9fcf6cadc5;EBAY;listing_status
08018683-0923-4a1d-aa3f-0b9fcf6cadc5;EBAY;owner_email_address
3278a448-c928-4888-87e5-592c5d4e3397;EBAY;listing_price
3278a448-c928-4888-87e5-592c5d4e3397;EBAY;listing_status
d162db0a-0215-4957-918e-a8648d1261a9;AMAZON;listing_status
930531a0-4eeb-4126-aa96-3001589bab0b;AMAZON;listing_status
930531a0-4eeb-4126-aa96-3001589bab0b;AMAZON;owner_email_address
a47ead5b-f5b2-418d-8bc1-316848990463;AMAZON;listing_status
26ea259a-6e6a-461f-81e7-02e3ba11cf59;EBAY;owner_email_address
03d527cc-a70c-47dc-877e-af49884c1d91;EBAY;listing_price
20bb2619-1560-426b-ab8b-f8d10e9535dd;EBAY;owner_email_address
f74f0c2a-b5f0-4cb1-9b5c-bad0c7434db7;EBAY;listing_status
f74f0c2a-b5f0-4cb1-9b5c-bad0c7434db7;EBAY;owner_email_address
a7cc69ce-a4ba-4062-9d33-81567e98a906;EBAY;listing_status
c4de3ead-7a49-4337-bd6b-11f8b3a9815d;EBAY;listing_price
effe3bcf-6d63-47a6-a1a1-6f367421a030;EBAY;listing_status
94d35464-e173-4bd4-b8e3-35ae54631361;EBAY;listing_status
94d35464-e173-4bd4-b8e3-35ae54631361;EBAY;owner_email_address
11a794b7-2869-4b76-bc9c-9dc8d910d88a;AMAZON;listing_status
11a794b7-2869-4b76-bc9c-9dc8d910d88a;AMAZON;owner_email_address
aef97765-bb70-471e-988f-89e8eacf4543;EBAY;owner_email_address
25cb70aa-0266-4103-b594-52c7dbfaad03;AMAZON;listing_status
25cb70aa-0266-4103-b594-52c7dbfaad03;AMAZON;owner_email_address
7f47a3ef-7307-46fd-a857-b37c7cc4ab52;EBAY;listing_price
f0d9f2f4-69e9-4ce3-bb42-fecbe9f7469d;EBAY;owner_email_address
260222b0-765e-46b9-bc61-9f16a0dda923;AMAZON;listing_price
004c59b8-bff8-460d-b640-49e85bce7662;EBAY;listing_price
004c59b8-bff8-460d-b640-49e85bce7662;EBAY;listing_status
4d5c8c20-ca43-4b49-a58c-805f6362ace3;AMAZON;listing_status
bd4907b6-44c9-4e27-b481-d661c8f073b3;EBAY;listing_status
a7dbab40-3698-4bda-a15e-f73b9e30cbe5;EBAY;listing_status
a7dbab40-3698-4bda-a15e-f73b9e30cbe5;EBAY;owner_email_address
5fd5c7f5-2fb4-4fb5-af36-310aa98268dc;AMAZON;listing_price
af6114af-d409-456f-8449-9c62d6627763;EBAY;owner_email_address
9e139072-5761-4961-a39e-262caeaa24cf;AMAZON;listing_status
f87a1399-5378-4901-99ee-158948de4bdb;AMAZON;owner_email_address
96705fc9-0f3f-40f1-8b7f-50fffaa0f13d;AMAZON;owner_email_address
d2b65c49-d793-4d6d-bb82-e755d6decdc9;AMAZON;listing_status
bd3370c9-d6f9-4a19-bc3f-2e2cf704201d;AMAZON;owner_email_address
5b52e8d5-bd57-44a7-bdfc-18a7e255ccda;EBAY;listing_status
495c7ceb-99b8-4e4a-a191-30c3a81cc5ec;AMAZON;owner_email_address
5d4755b8-bcab-45db-980c-afe52ea7b846;AMAZON;listing_status
9abf150c-d7c8-42e5-bac6-cc4427b84242;AMAZON;listing_status
bbf51840-fedf-4d37-9ad0-1dea20037abf;EBAY;owner_email_address
1f619c61-b38e-4be7-ab21-562649a8b06b;EBAY;listing_status
789b0c06-b489-4468-b8a6-f8cb5fca5a9e;AMAZON;owner_email_address
593203a5-88bd-4861-b244-366c3a3cc9a7;EBAY;owner_email_address
e866ed07-4607-48c2-8d04-f1f800f91f7d;AMAZON;listing_price
c34318fd-3537-4657-9113-4a0fed13f4e5;EBAY;owner_email_address
3005605a-355e-47a9-b993-5b784c47dd71;EBAY;listing_status
3ebec4b2-b2dc-4322-81e6-92f294ce963d;EBAY;listing_price
e3845e7b-b5fa-4b76-8cf0-6126067df0cc;AMAZON;listing_price
e3845e7b-b5fa-4b76-8cf0-6126067df0cc;AMAZON;listing_status
e3845e7b-b5fa-4b76-8cf0-6126067df0cc;AMAZON;owner_email_address
8011152d-1d92-4d43-af1e-d5d1bf179973;EBAY;listing_status
b56a1d63-8f0b-4597-8cb0-306b87d81ebc;EBAY;owner_email_address
dd887d75-7691-434a-a551-c5ab639dc5c3;EBAY;listing_status
dd887d75-7691-434a-a551-c5ab639dc5c3;EBAY;owner_email_address
1df27779-2a1b-48db-aec2-afaca74a8168;EBAY;listing_price
1df27779-2a1b-48db-aec2-afaca74a8168;EBAY;owner_email_address
ca0c5b55-8284-41f9-8c70-58201e31e740;AMAZON;owner_email_address
bc2b6263-521a-476d-8c9a-5c8eafb09d7c;EBAY;owner_email_address
17f15932-bbb7-469e-97a9-f03876dbed7a;EBAY;listing_status
17f15932-bbb7-469e-97a9-f03876dbed7a;EBAY;owner_email_address
e9cda823-8efc-4471-b69b-484ba4304980;EBAY;listing_status
af23cf28-8654-429c-be4e-4bc0408bd5b5;EBAY;listing_status
4af6488c-7af2-4722-bd0c-cdc30bac415f;AMAZON;listing_price
7a2c6032-4f61-4445-815e-40ddf08907b2;EBAY;listing_price
f894e23c-4158-488d-937d-2ce9b4801201;EBAY;listing_status
3721bf63-d3ec-437e-a903-669c870eb11f;EBAY;listing_status
30a764fd-e511-4a17-95eb-a3a4d9b7760c;EBAY;listing_status
7a2e5af1-ee9d-4e2c-8d4b-a7f53fbdefe3;EBAY;owner_email_address
c8fa0052-7ad6-4485-8f41-f7333e07a2a0;AMAZON;listing_price
07b3ab03-3f2c-4ade-8cc5-e77dacfc52fa;AMAZON;owner_email_address
fd64eb77-9be5-443d-baf7-e53028c48b66;AMAZON;owner_email_address
1b11f9eb-69fe-43be-a10b-350bab1609a0;AMAZON;listing_price
dda21d15-2b09-4d43-bf83-eb29276ee1df;EBAY;owner_email_address
b836d378-7955-4610-80e5-10d4f03faeb7;AMAZON;listing_price
b836d378-7955-4610-80e5-10d4f03faeb7;AMAZON;listing_status
501f55da-073a-4954-8afa-14b141ed4e9f;AMAZON;listing_status
8251c6b7-79ba-4777-80cc-6875fdaaac88;AMAZON;listing_status
59d42c5a-7ee2-4c4f-af3e-163258f105ba;EBAY;listing_status
31c93674-f3e5-4ba7-87c6-4edd482ab7c9;EBAY;listing_status
31c93674-f3e5-4ba7-87c6-4edd482ab7c9;EBAY;owner_email_address
4f92b31b-bba5-4d1b-a112-03a1042a4572;EBAY;listing_status
db704194-3781-43ce-984d-d5216c68ed55;EBAY;owner_email_address
c28f020a-77e1-44f9-bcf3-29a84e2c5de9;EBAY;owner_email_address
369b6b15-75a7-4efd-9141-8ebbcbef7ecf;AMAZON;owner_email_address
589686f2-5dca-466b-9965-81a9bcc8c4b8;AMAZON;listing_status
589686f2-5dca-466b-9965-81a9bcc8c4b8;AMAZON;owner_email_address
92085117-250f-4e2f-a460-8d8149128945;AMAZON;owner_email_address
2bb6b088-9743-4fc5-a850-855751d70393;AMAZON;listing_price
0f0b6607-b78c-4260-b5b6-07273e0a75fb;EBAY;owner_email_address
e1743766-c241-417c-a984-323b8e373c72;EBAY;owner_email_address
8dbedb82-5e6e-488e-a91c-29c20598cdeb;AMAZON;owner_email_address
60e78181-4ffb-4a32-9271-5864bcafd2de;AMAZON;listing_status
60e78181-4ffb-4a32-9271-5864bcafd2de;AMAZON;owner_email_address
6a3aa07d-8774-4311-b88a-50385d1ace43;EBAY;listing_status
6a3aa07d-8774-4311-b88a-50385d1ace43;EBAY;owner_email_address
045ace09-b57e-4fc8-838f-f5d2edd8dc03;AMAZON;listing_status
7a035765-1064-42b3-8f2f-5b019bbdeb2a;EBAY;listing_status
063d67d2-644a-4b7f-96a4-16fd15e6e12e;AMAZON;listing_status
970e726c-086a-4b80-ac10-26467b98182a;EBAY;listing_price
9d997d00-46c0-4d67-b2c5-00879258ded6;EBAY;listing_price
9d997d00-46c0-4d67-b2c5-00879258ded6;EBAY;listing_status
5edab67e-3eea-4bf0-9b16-e0adb3ba9522;AMAZON;owner_email_address
506adebf-8c35-49a4-a8ad-4c1e71bce610;EBAY;listing_status
cb4345e9-ca68-4b13-93d4-a2796eb19c13;AMAZON;listing_status
cb4345e9-ca68-4b13-93d4-a2796eb19c13;AMAZON;owner_email_address
a2e15caf-fe6e-4a36-b38c-77e8da612a03;AMAZON;listing_status
e7a5f482-d28a-4942-85ff-4eb2c2a54b79;EBAY;listing_price
556aedcd-1534-474f-b3a3-f8d44a87a02b;AMAZON;listing_status
556aedcd-1534-474f-b3a3-f8d44a87a02b;AMAZON;owner_email_address
b02a9e32-bfbc-42c2-8ebb-6418c6872589;AMAZON;owner_email_address
ccd1b4a8-8542-481a-a53a-48675aaeb572;EBAY;owner_email_address
e88285c8-34fa-4a85-8c78-306c185f3f79;EBAY;listing_status
e88285c8-34fa-4a85-8c78-306c185f3f79;EBAY;owner_email_address
6c00f872-df5f-4bbb-a99a-a1fcee8f1aeb;EBAY;owner_email_address
931e1400-b1cd-4217-8fdb-9587b15ccfd7;EBAY;listing_status
8151cc03-9f74-49a6-b799-628a14e359c4;AMAZON;listing_price
af7d6032-c9ba-4ced-ac18-b756c5c8286c;AMAZON;listing_price
af7d6032-c9ba-4ced-ac18-b756c5c8286c;AMAZON;owner_email_address
5a4f354a-a05c-4fc3-85fb-cd27c4cb30ec;EBAY;listing_price
e2272ff4-75f8-42f9-9203-8772173b3c39;EBAY;owner_email_address
8051f0bc-17f6-4e94-84d9-1562854e7d09;AMAZON;listing_status
4628f96c-8891-4b72-abac-fbfc23282d72;EBAY;listing_status
bc4660bc-d125-40cb-90c0-5c445f7b555f;EBAY;listing_status
2be9184d-8a56-48d7-81ec-1ad0f504f91d;EBAY;listing_price
2be9184d-8a56-48d7-81ec-1ad0f504f91d;EBAY;owner_email_address
9caa11fc-03bd-471a-a686-8d08a7704d0a;AMAZON;owner_email_address
8947b47d-4418-4c70-bb87-3208b8755760;AMAZON;listing_status
e8ce9c3e-76ec-4202-a0dc-fbed8b048b8f;AMAZON;owner_email_address
b14264ad-a346-4cbd-9ead-3c4e52a184f2;AMAZON;owner_email_address
e75ea3e2-3076-41cc-93c0-d8b9fb335d9f;AMAZON;listing_price
162efd9a-40df-42fa-b009-5081f8fdf374;AMAZON;owner_email_address
2fedb9a0-f11f-46f4-819c-7399368196a5;EBAY;listing_price
428f6fd9-bd1a-4748-bd79-be1d403fc853;EBAY;listing_status
32217c6f-bbe7-4dfd-b8f0-55b0c7185adb;AMAZON;owner_email_address
6a1f05c8-6767-49f7-907a-e94998c9ca4a;AMAZON;listing_price
8db11715-fb27-4d67-b3a2-2b196d22c34c;EBAY;listing_status
e409623c-4f61-4ebc-8aeb-03c2b51401d5;AMAZON;listing_status
23f371dd-9c2a-4267-a3de-87f591ef0c80;EBAY;listing_status
